seq,timestamp_ms,ax,ay,az,gx,gy,gz
5590,263355,698,4572,-6659,12,42,-36
5591,263420,693,4651,-6739,24,44,-46
5592,263437,670,4607,-6713,-2,47,-39
5593,263454,703,4545,-6615,-4,46,-35
5594,263472,712,4535,-6629,12,44,-38
5595,263516,703,4563,-6579,16,42,-41
5596,263564,712,4595,-6692,18,34,-42
5597,263580,734,4584,-6722,19,29,-47
5598,263597,685,4569,-6759,5,36,-58
5599,263621,632,4555,-6637,2,40,-55
5600,263647,667,4561,-6615,7,50,-49
5601,263718,644,4566,-6672,33,75,-20
5602,263738,647,4588,-6708,42,64,-2
5603,263754,647,4611,-6713,44,61,6
5604,263774,658,4594,-6581,34,50,23
5605,263815,741,4596,-6593,60,23,20
5606,263863,891,4595,-6754,69,14,-8
5607,263881,904,4589,-6776,59,20,-31
5608,263898,906,4610,-6836,55,24,-44
5609,263917,894,4618,-6797,31,42,-66
5610,263935,900,4581,-6690,20,57,-85
5611,264007,771,4556,-6682,-34,85,-160
5612,264031,772,4528,-6695,-21,82,-171
5613,264048,715,4563,-6749,-22,85,-181
5614,264066,706,4520,-6685,-32,83,-175
5615,264108,694,4527,-6675,-9,68,-163
5616,264153,707,4522,-6652,10,55,-122
5617,264170,714,4546,-6679,16,52,-117
5618,264186,682,4564,-6721,11,55,-107
5619,264201,701,4544,-6694,4,59,-100
5620,264217,707,4533,-6685,6,58,-93
5621,264233,706,4544,-6689,10,60,-94
5622,264282,677,4567,-6729,2,62,-86
5623,264328,682,4529,-6695,-2,64,-95
5624,264346,672,4537,-6684,-4,66,-103
5625,264364,675,4522,-6684,1,67,-104
5626,264381,675,4534,-6738,15,66,-112
5627,264450,580,4512,-6618,-15,69,-107
5628,264475,613,4542,-6623,-1,60,-101
5629,264492,620,4548,-6706,10,52,-97
5630,264508,622,4554,-6742,10,51,-96
5631,264524,621,4543,-6700,3,53,-91
5632,264544,619,4543,-6749,6,52,-91
5633,264572,625,4554,-6748,-5,58,-87
5634,264615,612,4542,-6678,-8,58,-76
5635,264643,617,4535,-6679,5,51,-66
5636,264658,620,4519,-6686,9,50,-64
5637,264674,655,4503,-6706,13,49,-63
5638,264690,626,4518,-6718,18,50,-65
5639,264745,611,4546,-6678,14,50,-54
5640,264777,582,4573,-6746,3,47,-49
5641,264793,604,4526,-6659,-3,44,-36
5642,264809,636,4485,-6672,3,39,-35
5643,264825,636,4538,-6754,15,35,-41
5644,264885,634,4552,-6658,-7,34,-29
5645,264910,615,4556,-6689,-1,26,-24
5646,264926,637,4541,-6687,-3,23,-14
5647,264941,638,4525,-6686,0,22,-13
5648,264957,655,4511,-6661,6,19,-11
5649,264973,662,4507,-6667,15,16,-11
5650,265009,687,4561,-6755,14,15,-14
5651,265063,666,4592,-6732,-6,26,-19
5652,265079,644,4558,-6720,-14,28,-18
5653,265099,666,4519,-6682,-10,22,-14
5654,265115,672,4526,-6698,-9,20,-18
5655,265131,607,4508,-6696,-10,18,-21
5656,265194,652,4562,-6704,5,5,-8
5657,265219,621,4594,-6701,-7,6,1
5658,265235,622,4583,-6676,-13,5,8
5659,265251,651,4539,-6649,-11,4,17
5660,265267,667,4515,-6623,-3,1,17
5661,265287,703,4530,-6741,20,-7,12
5662,265314,648,4562,-6697,9,-2,2
5663,265345,671,4571,-6704,4,1,-5
5664,265374,682,4586,-6763,-5,8,-11
5665,265397,677,4552,-6696,-17,14,-18
5666,265413,654,4534,-6625,-15,14,-21
5667,265437,634,4555,-6679,0,14,-24
5668,265499,661,4590,-6769,18,-1,-24
5669,265517,610,4568,-6710,-2,-2,-14
5670,265533,689,4531,-6636,5,-9,-4
5671,265549,716,4527,-6649,16,-11,-7
5672,265565,678,4574,-6761,22,-11,-13
5673,265580,683,4565,-6756,14,-7,-12
5674,265618,701,4543,-6665,9,7,-27
5675,265671,669,4572,-6705,-13,18,-36
5676,265692,668,4536,-6674,-15,23,-37
5677,265708,665,4555,-6722,-5,21,-40
5678,265724,643,4554,-6753,-5,23,-42
5679,265782,646,4559,-6752,9,13,-36
5680,265812,642,4564,-6711,-13,17,-23
5681,265829,664,4508,-6641,-8,16,-19
5682,265845,670,4528,-6664,2,17,-20
5683,265860,633,4565,-6687,8,14,-20
5684,265876,646,4550,-6688,7,12,-17
5685,265920,684,4538,-6664,3,10,-10
5686,265965,761,4588,-6694,8,19,-15
5687,265981,781,4602,-6701,1,15,-20
5688,265997,806,4584,-6713,-5,17,-21
5689,266013,829,4581,-6688,-9,27,-20
5690,266029,833,4548,-6669,-10,33,-18
5691,266082,1047,4716,-6575,-23,96,-52
5692,266118,1074,4818,-6913,-11,117,-75
5693,266135,1085,4919,-6657,-57,156,-76
5694,266151,1164,4938,-6468,-43,146,-45
5695,266167,1349,4895,-6606,30,150,-38
5696,266189,1325,4930,-6899,-52,195,-41
5697,266252,1286,5105,-6534,-205,291,-6
5698,266269,1470,5297,-6634,-220,376,92
5699,266287,1734,5373,-6802,-220,359,147
5700,266311,1825,5268,-6975,-296,385,165
5701,266328,1702,5252,-6582,-419,491,223
5702,266398,2220,5559,-6608,-488,637,499
5703,266420,2384,5267,-6494,-533,683,549
5704,266438,2759,5392,-6480,-598,796,592
5705,266455,2851,5644,-6420,-601,818,602
5706,266472,2716,5516,-6083,-635,861,681
5707,266502,2779,4908,-5816,-636,834,707
5708,266525,2816,5004,-5678,-687,846,672
5709,266573,3004,4886,-5462,-693,736,580
5710,266591,2906,4810,-5135,-697,670,521
5711,266612,2753,4647,-4934,-649,596,451
5712,266639,2884,4767,-5173,-579,490,319
5713,266677,2680,4824,-4830,-530,423,185
5714,266706,2940,4924,-4595,-441,326,40
5715,266737,2571,5250,-4705,-390,258,-85
5716,266754,2864,5075,-4006,-433,184,-97
5717,266770,2937,5043,-3900,-388,122,-137
5718,266801,2736,5480,-4227,-183,-110,-293
5719,266862,2685,5291,-4099,-284,-111,-286
5720,266882,2631,5275,-3987,-263,-147,-344
5721,266898,2491,5743,-4447,-95,-183,-414
5722,266916,2452,6198,-4626,-65,-157,-397
5723,266940,2600,6342,-4696,-28,-171,-349
5724,267003,2643,6386,-4850,345,-179,-367
5725,267019,2351,6753,-5094,159,-113,-291
5726,267035,2580,6520,-4879,-64,-98,-212
5727,267053,2638,6440,-4680,-118,-76,-207
5728,267070,2625,6494,-4661,-94,-19,-224
5729,267108,2296,6393,-4301,-116,12,-173
5730,267155,2000,6426,-4254,-13,-34,-205
5731,267171,1761,6439,-4669,-30,-59,-209
5732,267187,1646,6732,-4492,-80,-49,-167
5733,267202,1862,6724,-4614,-28,-40,-115
5734,267218,2671,6651,-4511,44,-34,-32
5735,267234,2760,6622,-4367,64,-22,-32
5736,267283,2661,6122,-4612,140,-32,-26
5737,267324,2583,6293,-4494,167,16,-25
5738,267341,2682,6444,-4731,172,56,-15
5739,267357,2710,6356,-4688,176,77,-14
5740,267373,2795,6324,-4490,191,106,-12
5741,267426,2712,6192,-4493,231,159,-64
5742,267457,2521,6228,-4677,145,196,-60
5743,267473,2554,5977,-4514,110,219,-62
5744,267489,2446,6035,-4327,105,247,-74
5745,267504,2732,5679,-4450,210,237,-69
5746,267520,2942,5869,-4836,283,237,-108
5747,267536,2637,6273,-4912,202,318,-162
5748,267561,2761,6424,-4833,122,292,-115
5749,267610,2639,6116,-4320,108,279,-110
5750,267640,2921,6025,-4683,274,298,-127
5751,267668,2789,5886,-4754,151,336,-151
5752,267696,2970,6156,-5078,44,335,-144
5753,267765,2963,5854,-5047,289,393,-131
5754,267783,2965,5799,-4702,204,407,-147
5755,267800,2914,5930,-4815,213,387,-171
5756,267818,2836,6132,-5335,119,360,-181
5757,267842,2705,6270,-5280,-76,426,-148
5758,267896,3054,6304,-4384,203,394,-90
5759,267920,3214,5998,-5235,158,401,4
5760,267936,3138,5959,-4868,48,415,1
5761,267952,2971,5277,-3868,-142,372,8
5762,267968,2815,5652,-3910,-100,325,-79
5763,267983,2612,5734,-4334,46,322,-97
5764,268014,2963,6005,-4575,230,340,-106
5765,268070,3103,6150,-4576,633,195,-191
5766,268093,3234,6218,-4906,395,203,-163
5767,268114,3275,6223,-5080,283,267,-179
5768,268130,2959,6589,-5137,178,303,-143
5769,268163,3580,6292,-4894,224,381,59
5770,268224,3595,6153,-4635,242,383,250
5771,268243,3816,5892,-4383,56,343,324
5772,268259,3909,5792,-4224,-10,337,340
5773,268275,3861,5780,-3871,-27,286,371
5774,268295,4057,5194,-3683,12,166,391
5775,268326,3987,4646,-4790,176,71,235
5776,268368,3478,4449,-4397,112,104,98
5777,268401,3311,4594,-5033,353,57,21
5778,268418,3367,4790,-5709,405,64,16
5779,268451,3906,4617,-5833,275,116,-26
5780,268500,3533,4999,-5027,471,56,0
5781,268516,3469,5306,-5591,503,-12,52
5782,268532,3462,5371,-5914,426,-30,84
5783,268548,3160,5422,-5542,92,-50,116
5784,268563,2973,5332,-4976,-6,-61,134
5785,268580,3348,5219,-4665,71,-124,179
5786,268634,4276,5289,-5780,-192,-185,133
5787,268676,4001,5023,-4711,-87,-239,95
5788,268693,3654,5218,-5263,-73,-275,79
5789,268709,3473,5360,-5273,-206,-243,98
5790,268724,3509,5311,-5273,-249,-246,118
5791,268764,3904,5083,-4875,-329,-221,104
5792,268815,3763,5429,-5088,-268,-237,92
5793,268832,3650,5386,-5182,-318,-232,110
5794,268848,3677,5232,-5158,-348,-235,119
5795,268863,3718,5236,-4937,-367,-229,95
5796,268879,3681,5214,-4800,-349,-225,92
5797,268944,3750,5427,-4881,-215,-252,87
5798,268976,3726,5506,-4879,-254,-231,44
5799,268994,3707,5533,-4870,-286,-220,26
5800,269013,3623,5585,-4749,-293,-190,19
5801,269038,3616,5531,-4564,-234,-165,27
5802,269099,3471,5522,-4927,-55,-134,27
5803,269124,3562,5381,-4898,-146,-119,-9
5804,269143,3515,5470,-4852,-173,-110,-33
5805,269162,3522,5668,-4898,-176,-96,-44
5806,269178,3478,5640,-4680,-195,-80,-39
5807,269240,3417,5621,-4676,-157,-68,-53
5808,269261,3341,5664,-4743,-170,-56,-71
5809,269282,3352,5732,-4628,-175,-40,-65
5810,269298,3473,5685,-4686,-136,-41,-69
5811,269314,3424,5724,-4758,-128,-35,-78
5812,269337,3333,5678,-4550,-147,-24,-64
5813,269392,3363,5763,-4587,-65,-16,-60
5814,269417,3315,5824,-4677,-56,-1,-65
5815,269433,3309,5812,-4550,-72,4,-46
5816,269449,3303,5697,-4594,-25,-2,-39
5817,269464,3253,5694,-4605,-15,-1,-42
5818,269493,3281,5824,-4703,-23,8,-40
5819,269548,3288,5790,-4562,-18,13,-20
5820,269568,3256,5762,-4605,14,10,-9
5821,269583,3253,5799,-4647,6,16,-16
5822,269599,3242,5820,-4613,0,18,-14
5823,269622,3280,5826,-4628,-12,25,-11
5824,269659,3254,5781,-4549,6,27,0
5825,269713,3277,5838,-4668,11,28,-15
5826,269730,3260,5805,-4615,-1,26,-14
5827,269745,3260,5811,-4542,7,31,-17
5828,269761,3288,5827,-4580,26,29,-14
5829,269777,3319,5822,-4648,22,28,-10
5830,269844,3314,5802,-4598,18,22,-3
5831,269867,3270,5800,-4722,25,22,-8
5832,269883,3278,5789,-4714,1,20,-9
5833,269899,3263,5845,-4653,-12,19,-12
5834,269915,3253,5820,-4598,-11,19,-10
5835,269938,3331,5761,-4583,31,19,3
5836,269997,3297,5847,-4617,0,8,-3
5837,270022,3284,5782,-4607,30,11,11
5838,270038,3344,5790,-4660,28,6,6
5839,270054,3312,5744,-4656,14,12,1
5840,270070,3267,5825,-4668,-13,0,-6
5841,270093,3275,5840,-4677,-12,12,9
5842,270153,3276,5825,-4653,-27,12,4
5843,270179,3295,5716,-4625,18,-10,33
5844,270195,3283,5737,-4671,15,-9,30
5845,270211,3272,5789,-4621,-9,-1,25
5846,270226,3308,5760,-4710,3,-6,25
5847,270250,3274,5773,-4572,-26,-6,15
5848,270300,3326,5812,-4620,12,-20,22
5849,270333,3333,5788,-4635,-8,-18,24
5850,270349,3349,5784,-4702,-6,-18,22
5851,270364,3309,5814,-4628,-21,-14,15
5852,270380,3324,5824,-4669,-9,-12,17
5853,270441,3298,5758,-4532,-16,-14,10
5854,270465,3349,5824,-4716,12,-5,13
5855,270481,3364,5788,-4692,-7,-1,13
5856,270497,3329,5803,-4578,-38,11,-6
5857,270513,3281,5792,-4519,-47,14,-4
5858,270535,3318,5841,-4703,-16,2,-12
5859,270592,3364,5757,-4588,17,4,-8
5860,270626,3378,5821,-4684,2,6,-18
5861,270643,3358,5828,-4775,-2,5,-27
5862,270659,3254,5792,-4590,-67,23,-23
5863,270675,3249,5752,-4507,-62,14,-19
5864,270739,3345,5807,-4757,-2,-2,-3
5865,270763,3329,5798,-4618,-41,2,-6
5866,270779,3313,5805,-4500,-29,9,1
5867,270795,3300,5798,-4555,-12,2,6
5868,270811,3256,5821,-4596,-15,-6,10
5869,270826,3264,5846,-4657,-10,-6,20
5870,270871,3334,5862,-4598,-15,-1,4
5871,270917,3310,5809,-4618,-13,-10,-5
5872,270935,3270,5890,-4591,-11,-10,-7
5873,270951,3345,5860,-4593,-9,-14,-2
5874,270966,3365,5835,-4649,-10,-12,-11
5875,270982,3278,5836,-4634,-32,-3,-23
5876,271055,3215,5725,-4598,13,-10,27
5877,271075,3300,5736,-4412,6,3,42
5878,271091,3341,5716,-4457,28,0,49
5879,271106,3399,5831,-4766,57,3,27
5880,271122,3354,5955,-4726,6,14,11
5881,271163,3366,6087,-4626,-38,-20,-9
5882,271212,3246,5859,-4524,-78,-24,-69
5883,271227,3240,5784,-4671,-69,-23,-68
5884,271243,3210,5839,-4618,-78,-12,-75
5885,271259,3221,5812,-4476,-84,-6,-42
5886,271275,3320,5805,-4328,2,-18,-46
5887,271319,3297,5806,-4638,99,-37,32
5888,271364,3176,5735,-4831,-25,-4,2
5889,271380,3185,5829,-4478,-83,24,-9
5890,271396,3212,5865,-4409,-55,16,-5
5891,271412,3193,5883,-4385,10,9,0
5892,271427,3274,5899,-4659,56,1,5
5893,271458,3318,5873,-4560,-7,9,6
5894,271509,3121,5865,-4570,11,25,7
5895,271524,3145,5826,-4562,13,22,21
5896,271540,3242,5694,-4524,9,12,30
5897,271556,3190,5669,-4466,6,6,20
5898,271572,3150,5788,-4565,-2,-20,-2
5899,271593,3042,5919,-4649,-47,-31,-7
5900,271658,3410,5892,-4931,-157,-32,36
5901,271679,3279,5740,-4616,-315,-14,11
5902,271698,3388,5695,-4368,-383,-48,-37
5903,271719,3188,6018,-4151,-312,-35,-99
5904,271761,3217,6200,-4280,-30,5,-103
5905,271798,3306,5976,-4276,-8,-31,-60
5906,271814,3236,6082,-4351,76,-6,-67
5907,271830,3259,6123,-4520,95,-4,-61
5908,271845,3294,6163,-4745,40,22,-57
5909,271862,3231,6117,-4523,-24,33,-57
5910,271878,3119,6279,-4101,47,58,-46
5911,271919,3442,5729,-4279,82,40,96
5912,271942,3382,5445,-4262,163,30,61
5913,271981,3164,5952,-4969,166,48,-15
5914,271997,3267,5864,-5077,52,94,-28
5915,272013,3198,5891,-4926,-19,124,-48
5916,272028,3042,5900,-4364,-64,134,-45
5917,272068,2976,6228,-4410,46,77,-25
5918,272091,2958,6256,-4361,-2,33,23
5919,272116,3079,5957,-4367,0,4,52
5920,272139,3132,5794,-4541,35,-26,33
5921,272157,3132,5779,-4680,27,-36,-1
5922,272173,3176,5760,-4561,-26,-28,-5
5923,272203,3198,5961,-4415,-31,-67,-50
5924,272263,3271,5948,-4618,-69,-56,37
5925,272280,3404,5750,-4313,-50,-41,31
5926,272296,3335,5751,-4317,8,-39,16
5927,272312,3285,5882,-4678,77,-46,11
5928,272335,3263,6052,-4819,9,-17,3
5929,272400,3071,5909,-4318,25,-25,0
5930,272420,3041,6001,-4473,62,-29,12
5931,272440,3201,6019,-4648,38,-31,9
5932,272460,3104,5960,-4526,-23,-19,-3
5933,272484,3255,5855,-4490,-14,-14,-28
5934,272552,3106,6095,-4537,20,-17,-31
5935,272567,3128,6051,-4629,-14,-10,19
5936,272584,3281,5931,-4541,-60,0,23
5937,272602,3252,5819,-4496,-46,10,9
5938,272622,3200,5845,-4559,-2,9,-20
5939,272666,3211,5941,-4668,25,-7,37
5940,272711,3230,5805,-4512,-6,5,-1
5941,272726,3085,5999,-4539,16,1,-7
5942,272742,3047,6096,-4569,26,1,3
5943,272758,3089,6002,-4608,22,0,42
5944,272774,3182,5947,-4549,2,-11,46
5945,272809,3081,5919,-4489,-30,-6,12
5946,272834,3184,5859,-4449,18,-23,36
5947,272862,3113,5974,-4640,12,-18,16
5948,272888,3146,6010,-4440,-5,-18,31
5949,272904,3141,6008,-4473,20,-22,24
5950,272920,3264,5972,-4598,16,-17,34
5951,272947,3251,5923,-4514,-26,-16,12
5952,273005,3206,6033,-4679,-1,0,-17
5953,273025,3170,5913,-4478,-43,0,2
5954,273041,3239,5867,-4451,-8,0,-4
5955,273057,3181,5892,-4508,11,7,-15
5956,273073,3099,5917,-4640,22,7,-12
5957,273110,3121,5908,-4537,-21,14,-2
5958,273165,3239,5941,-4564,20,6,-4
5959,273183,3197,5995,-4611,-3,12,-16
5960,273200,3155,6032,-4612,-9,14,-14
5961,273216,3175,5993,-4584,-13,24,0
5962,273236,3179,5838,-4444,-22,15,-4
5963,273267,3097,5944,-4627,9,12,-14
5964,273304,3218,5935,-4573,-11,16,-14
5965,273338,3124,5926,-4528,-55,17,-22
5966,273354,3105,5864,-4498,-51,17,-17
5967,273369,3168,5895,-4522,-15,7,-18
5968,273399,3159,5999,-4592,16,9,-25
5969,273458,3223,5840,-4524,12,19,-2
5970,273474,3182,5958,-4602,24,14,-20
5971,273489,2985,5878,-4656,9,34,-12
5972,273506,3063,5890,-4689,4,25,-5
5973,273522,3112,5925,-4464,-53,32,-31
5974,273538,3125,6045,-4417,-2,18,-19
5975,273592,3202,5989,-4635,-32,43,-16
5976,273637,3040,5994,-4268,-111,42,18
5977,273653,3158,5991,-4345,-33,32,56
5978,273668,3257,5842,-4580,-26,8,65
5979,273694,3187,5967,-4872,-105,52,2
5980,273754,3150,6023,-4348,3,19,20
5981,273774,3253,6003,-4626,18,10,39
5982,273789,3269,6008,-4661,-32,9,28
5983,273806,3176,5967,-4457,-87,18,18
5984,273822,3174,5937,-4231,-51,18,14
5985,273845,3218,5993,-4277,12,10,7
5986,273911,3232,5997,-4335,-21,15,3
5987,273930,3229,6035,-4400,6,12,-1
5988,273946,3267,6023,-4442,3,11,9
5989,273962,3268,6025,-4457,-3,13,6
5990,273986,3209,5999,-4350,-23,11,-5
5991,274042,3234,6012,-4490,-44,18,-14
5992,274062,3225,6062,-4370,-45,16,-8
5993,274078,3247,6057,-4347,-42,14,-1
5994,274094,3224,6062,-4308,-33,15,-2
5995,274110,3274,6073,-4475,-5,13,10
5996,274126,3255,6040,-4512,-72,17,15
5997,274178,2988,6042,-3944,-145,30,-31
5998,274216,3311,6344,-4356,28,14,-14
5999,274232,3416,6181,-4620,1,11,46
6000,274247,3490,5849,-4178,-51,8,32
6001,274267,3323,5850,-4148,-40,9,5
6002,274283,3001,6011,-4182,-19,6,-11
6003,274334,3156,5956,-4299,-50,11,27
6004,274368,3261,5949,-4126,24,-5,17
6005,274384,3253,6004,-4220,99,-15,9
6006,274400,3307,5863,-3859,156,-16,-13
6007,274416,3257,5673,-3480,231,-14,-33
6008,274455,2936,6371,-5596,329,-124,-147
6009,274502,3860,5850,-3611,-62,37,31
6010,274518,3713,5676,-3413,73,31,-1
6011,274534,3198,5694,-4411,268,-32,-37
6012,274549,2963,6116,-4805,282,-34,-58
6013,274565,2818,6118,-5060,105,5,-6
6014,274586,3172,5924,-4745,-35,12,28
6015,274636,3135,5813,-4261,3,28,-11
6016,274676,3057,6137,-4775,33,-3,-12
6017,274695,3292,5995,-4549,-22,7,36
6018,274710,3385,5880,-4467,-13,2,33
6019,274726,3363,5853,-4491,22,6,7
6020,274751,3214,5874,-4464,32,7,-8
6021,274812,3238,5880,-4407,-21,9,14
6022,274831,3242,5894,-4517,30,-1,-7
6023,274847,3190,5945,-4557,30,2,-4
6024,274863,3170,5897,-4568,29,7,-4
6025,274886,3126,5886,-4620,19,-1,-21
6026,274934,3324,5919,-4540,6,9,4
6027,274962,3236,5976,-4676,0,17,-21
6028,274978,3121,5933,-4550,-28,16,0
6029,274994,3147,5955,-4496,-23,19,5
6030,275009,3055,5909,-4546,3,15,17
6031,275025,3116,5896,-4592,2,9,31
6032,275056,3335,5846,-4778,-31,13,25
6033,275102,3415,5929,-4528,-10,32,82
6034,275120,3296,5877,-4446,28,44,69
6035,275136,3199,5870,-4366,24,44,65
6036,275151,3218,5822,-4473,45,41,59
6037,275167,3215,5837,-4501,24,43,44
6038,275183,3049,5956,-4475,2,48,23
6039,275206,3072,5895,-4376,-13,33,39
6040,275263,3278,5938,-4602,12,16,41
6041,275288,3443,5908,-4563,-14,13,26
6042,275312,3491,5919,-4569,5,18,6
6043,275328,3356,5961,-4643,7,32,-11
6044,275356,3328,5831,-4293,4,33,28
6045,275410,3217,5853,-4540,-3,11,25
6046,275428,3283,5748,-4430,-27,2,0
6047,275444,3204,5844,-4404,4,-3,-20
6048,275460,3205,5865,-4397,10,-2,-17
6049,275476,3180,5888,-4391,34,-17,-15
6050,275520,3270,6087,-4815,-22,8,-23
6051,275553,3730,5790,-4437,-57,-2,19
6052,275569,3545,5814,-4392,-13,3,-6
6053,275585,3371,5849,-4476,17,8,-13
6054,275604,3220,5880,-4570,23,13,-13
6055,275626,3115,5977,-4631,-16,14,-4
6056,275674,3188,5810,-4431,6,-4,2
6057,275722,3333,5966,-4394,-41,-12,10
6058,275740,3427,5842,-4520,15,-23,3
6059,275758,3528,5849,-4883,45,-6,-12
6060,275777,3518,5908,-4832,-19,16,-30
6061,275829,3113,6156,-3928,-283,89,37
6062,275868,3511,6063,-4464,-172,38,67
6063,275884,3428,5875,-4576,-130,42,34
6064,275900,3275,5796,-4497,-158,64,0
6065,275916,3222,5853,-4016,-213,99,-44
6066,275931,3164,5983,-3857,-179,57,-96
6067,275980,3391,5869,-4102,48,2,-19
6068,276005,3186,5686,-4110,175,-3,-90
6069,276034,2980,5428,-4012,217,-46,-153
6070,276055,2988,6058,-5395,222,-95,-209
6071,276073,2987,6278,-5524,75,-54,-191
6072,276111,3658,6127,-3750,70,-3,-39
6073,276154,3222,5984,-4688,189,-33,63
6074,276172,3199,5830,-4759,65,-9,50
6075,276189,3103,5855,-4806,-36,-2,31
6076,276208,3080,5972,-4415,-93,19,15
6077,276225,3137,6005,-4184,-85,19,18
6078,276250,3233,6169,-4487,19,-24,27
6079,276309,3219,5937,-4569,-3,-14,24
6080,276326,3204,5945,-4571,-26,-10,22
6081,276342,3228,5941,-4467,-57,2,18
6082,276364,3236,5965,-4455,-34,2,14
6083,276401,3210,5976,-4420,-6,-7,28
6084,276445,3245,5967,-4504,20,-16,36
6085,276461,3254,5969,-4566,-6,-6,34
6086,276477,3242,5959,-4483,-25,0,33
6087,276492,3262,5947,-4324,-14,5,34
6088,276509,3274,5960,-4351,6,6,31
6089,276525,3246,6022,-4437,22,6,20
6090,276546,3265,5983,-4516,23,5,19
6091,276566,3223,5932,-4388,-10,13,17
6092,276582,3287,5979,-4439,24,4,14
6093,276598,3293,6002,-4572,36,7,15
6094,276613,3258,6011,-4527,-9,21,15
6095,276629,3248,5935,-4379,-20,25,22
6096,276656,3204,5889,-4408,20,8,-4
6097,276740,3309,5970,-4648,17,6,12
6098,276775,3224,5863,-4407,23,-14,2
6099,276793,3274,5873,-4616,36,-15,2
6100,276809,3301,5960,-4670,27,-12,-7
6101,276825,3192,5999,-4574,-30,5,1
6102,276843,3244,5994,-4511,-43,-2,15
6103,276878,3189,5964,-4231,-31,-5,-3
6104,276906,3385,5980,-4744,13,-16,-1
6105,276939,3301,5839,-4266,-37,-6,4
6106,276957,3208,5831,-4220,0,-18,-17
6107,276972,3150,6080,-4324,18,-24,-30
6108,277001,3247,6107,-4859,20,-24,19
6109,277048,3285,5891,-4315,31,-4,-15
6110,277068,3441,5981,-4729,64,-16,-22
6111,277086,3342,6015,-4667,0,10,-28
6112,277102,3306,5946,-4425,-30,12,-11
6113,277118,3273,5934,-4396,-14,15,-14
6114,277133,3147,5938,-4412,13,12,-20
6115,277181,3166,5974,-4658,11,-10,-14
6116,277219,3241,5950,-4443,-50,5,-14
6117,277237,3244,5873,-4174,-23,-2,-5
6118,277253,3311,5895,-4573,70,-27,-10
6119,277269,3272,5995,-4741,60,-20,-25
6120,277285,3284,5923,-4704,-5,3,-30
6121,277349,3177,5914,-4542,47,-10,-15
6122,277369,3111,6011,-4772,32,0,-29
6123,277385,3156,5903,-4627,-53,4,-15
6124,277401,3218,5905,-4424,-72,14,-17
6125,277417,3214,5910,-4194,-7,-10,-16
6126,277433,3187,5966,-4553,77,-22,0
6127,277474,3170,5888,-4511,-30,8,-6
6128,277518,3124,6011,-4541,14,-5,-19
6129,277534,3163,6050,-4457,13,-5,10
6130,277550,3234,5969,-4555,36,-5,17
6131,277568,3234,5944,-4626,23,2,7
6132,277589,3193,5833,-4613,6,11,-5
6133,277651,3178,6005,-4473,15,-2,13
6134,277670,3250,5851,-4563,22,-2,5
6135,277687,3153,5867,-4494,-2,8,-11
6136,277711,3198,5918,-4563,10,-5,-5
6137,277727,3146,6053,-4561,-3,11,-6
6138,277749,3278,5936,-4507,12,2,24
6139,277806,3113,5948,-4538,7,3,-2
6140,277824,3188,5939,-4480,-2,6,-3
6141,277846,3188,5997,-4578,11,9,-9
6142,277862,3231,5993,-4575,-13,8,0
6143,277878,3250,5948,-4507,-32,10,-2
6144,277907,3197,5900,-4474,0,7,-8
6145,277940,3176,5943,-4498,-7,12,-15
6146,277968,3172,5965,-4575,-6,5,-14
6147,277985,3195,5941,-4470,-27,9,-2
6148,278001,3313,5918,-4548,3,-2,-2
6149,278020,3242,5928,-4623,10,3,-9
6150,278045,3144,5895,-4429,-10,8,-7
6151,278066,3149,5945,-4531,-5,8,-15
6152,278095,3138,5939,-4598,-69,3,-17
6153,278135,3237,6021,-4336,12,5,7
6154,278160,3313,5963,-4588,55,-5,17
6155,278176,3148,5921,-4681,18,4,-6
6156,278198,3143,5881,-4537,-54,6,-22
6157,278244,3192,6051,-4447,-46,9,-8
6158,278276,3262,5868,-4493,41,-6,10
6159,278291,3233,5900,-4575,35,2,-6
6160,278307,3118,5994,-4591,-5,4,-24
